/dlm_data_19700101_015508.gdat:
Parameter ID, Timestamp, Data
10, 12306, -16079672.000000
9, 12306, -8039836.000000
7, 12299, -97.000000
8, 12299, -22210.000000
6, 12299, 16079624.000000
7, 12249, -49.000000
8, 12249, -22114.000000
6, 12249, 16079240.000000
11, 12206, 197949.531250
10, 12206, -16078912.000000
9, 12206, -8039456.000000
7, 12199, -2.000000
8, 12199, -22020.000000
6, 12199, 16078864.000000
7, 12149, 46.000000
8, 12149, -21924.000000
6, 12149, 16078480.000000
11, 12106, 197940.625000
10, 12106, -16078152.000000
9, 12106, -8039076.000000
7, 12099, 93.000000
8, 12099, -21830.000000
6, 12099, 16078104.000000
7, 12049, -114.000000
8, 12049, -21732.000000
6, 12049, 16077712.000000
7, 11999, -66.000000
8, 11999, -21636.000000
6, 11999, 16077328.000000
7, 11949, -18.000000
8, 11949, -21540.000000
6, 11949, 16076944.000000
11, 11906, 197922.625000
10, 11906, -16076616.000000
9, 11906, -8038308.000000
7, 11849, 78.000000
8, 11849, -21348.000000
6, 11849, 16076176.000000
11, 11806, 197913.531250
10, 11806, -16075840.000000
9, 11806, -8037920.000000
7, 11749, -81.000000
8, 11749, -21154.000000
6, 11749, 16075400.000000
11, 11706, 197904.531250
10, 11706, -16075072.000000
9, 11706, -8037536.000000
7, 11699, -34.000000
8, 11699, -21060.000000
6, 11699, 16075024.000000
7, 11649, 14.000000
8, 11649, -20964.000000
6, 11649, 16074640.000000
11, 11606, 197895.625000
10, 11606, -16074312.000000
9, 11606, -8037156.000000
7, 11599, 61.000000
8, 11599, -20870.000000
6, 11599, 16074264.000000
7, 11549, 109.000000
8, 11549, -20774.000000
6, 11549, 16073880.000000
11, 11506, 197886.625000
10, 11506, -16073544.000000
9, 11506, -8036772.000000
7, 11499, -99.000000
8, 11499, -20678.000000
6, 11499, 16073496.000000
7, 11449, -51.000000
8, 11449, -20582.000000
6, 11449, 16073112.000000
11, 11406, 197877.718750
10, 11406, -16072784.000000
9, 11406, -8036392.000000
7, 11399, -4.000000
8, 11399, -20488.000000
6, 11399, 16072736.000000
7, 11349, 44.000000
8, 11349, -20392.000000
6, 11349, 16072352.000000
11, 11306, 197868.812500
10, 11306, -16072024.000000
9, 11306, -8036012.000000
7, 11299, 91.000000
8, 11299, -20298.000000
6, 11299, 16071976.000000
7, 11249, -117.000000
8, 11249, -20202.000000
6, 11249, 16071592.000000
11, 11206, 197859.812500
10, 11206, -16071256.000000
9, 11206, -8035628.000000
7, 11149, -20.000000
8, 11149, -20008.000000
6, 11149, 16070816.000000
